asin,afntotalquantity,subsource,sellerSku,AfnListingExists
"B087D5DP5K","0","Amazon AU","AU-S925-MUL-NEC-LAY-004-013-450-FBA","1"
"B087D4XHNS","2","Amazon AU","AU-S925-WHI-NEC-LAY-001-017-450-FBA","0"
"B087CZF1D2","0","Amazon UK","EU-S925-MUL-NEC-LAY-002-010-450-FBA","0"
"B087D5DP5K","7","Amazon UK","EU-S925-MUL-NEC-LAY-004-013-450-FBA","0"
"B087D4XHNS","0","Amazon UK","EU-S925-WHI-NEC-LAY-001-017-450-FBA","0"
"B087CZF1D2","0","Amazon AE","AE-S925-MUL-NEC-LAY-002-010-450-FBA","1"
"B087D5B5VF","0","Amazon AE","AE-S925-MUL-NEC-LAY-003-009-450-FBA","1"
"B087D5DP5K","0","Amazon AE","AE-S925-MUL-NEC-LAY-004-013-450-FBA","1"
"B087D4XHNS","0","Amazon AE","AE-S925-WHI-NEC-LAY-001-017-450-FBA","1"
"B087D5B5VF","0","Amazon UK","EU-S925-MUL-NEC-LAY-003-009-450-FBA","0"
"B087CZF1D2","15","Amazon US","CA-S925-MUL-NEC-LAY-002-010-450-FBA","0"
"B087D5B5VF","5","Amazon US","CA-S925-MUL-NEC-LAY-003-009-450-FBA","0"
"B087D5DP5K","5","Amazon US","CA-S925-MUL-NEC-LAY-004-013-450-FBA","0"
"B087D4XHNS","4","Amazon US","CA-S925-WHI-NEC-LAY-001-017-450-FBA","0"
"B087CZF1D2","0","Amazon US","US-S925-MUL-NEC-LAY-002-010-450-FBA","1"
"B087D5B5VF","0","Amazon US","US-S925-MUL-NEC-LAY-003-009-450-FBA","1"
"B087D5DP5K","0","Amazon US","US-S925-MUL-NEC-LAY-004-013-450-FBA","1"
"B087D4XHNS","0","Amazon US","US-S925-WHI-NEC-LAY-001-017-450-FBA","1"
"B087CZF1D2","0","Amazon CA","CA-S925-MUL-NEC-LAY-002-010-450-FBA","0"
"B087D5B5VF","0","Amazon CA","CA-S925-MUL-NEC-LAY-003-009-450-FBA","0"
"B087D5DP5K","0","Amazon CA","CA-S925-MUL-NEC-LAY-004-013-450-FBA","0"
"B087D4XHNS","0","Amazon CA","CA-S925-WHI-NEC-LAY-001-017-450-FBA","0"
"B087CZF1D2","3","Amazon CA","US-S925-MUL-NEC-LAY-002-010-450-FBA","0"
"B087D5B5VF","4","Amazon CA","US-S925-MUL-NEC-LAY-003-009-450-FBA","0"
"B087D5DP5K","8","Amazon CA","US-S925-MUL-NEC-LAY-004-013-450-FBA","0"
"B087D4XHNS","5","Amazon CA","US-S925-WHI-NEC-LAY-001-017-450-FBA","0"
"B087CZF1D2","15","Amazon MX","CA-S925-MUL-NEC-LAY-002-010-450-FBA","0"
"B087D5B5VF","5","Amazon MX","CA-S925-MUL-NEC-LAY-003-009-450-FBA","0"
"B087D5DP5K","5","Amazon MX","CA-S925-MUL-NEC-LAY-004-013-450-FBA","0"
"B087D4XHNS","4","Amazon MX","CA-S925-WHI-NEC-LAY-001-017-450-FBA","0"
"B087CZF1D2","0","Amazon MX","US-S925-MUL-NEC-LAY-002-010-450-FBA","0"
"B087D5B5VF","0","Amazon MX","US-S925-MUL-NEC-LAY-003-009-450-FBA","0"
"B087D5DP5K","0","Amazon MX","US-S925-MUL-NEC-LAY-004-013-450-FBA","0"
"B087D4XHNS","0","Amazon MX","US-S925-WHI-NEC-LAY-001-017-450-FBA","0"
"B077MFVWW3","0","Amazon UK","EU-BIA-S925-HOOP-HIN-065-AMA","0"
"B077MFVWW3","0","Amazon UK","EU-BIA-S925-HOOP-HIN-065-FBA","0"
"B0716WZZ3G","0","Amazon US","CA-BIA-S925-CHAIN-006-035-220-250-AMA","0"
"B0716WZZ3G","0","Amazon CA","CA-BIA-S925-CHAIN-006-035-220-250-AMA","0"
"B0767MXK5N","0","Amazon UK","EU-BIA-GP-HOOP-001-AMA","0"
"B0767MXK5N","0","Amazon UK","EU-BIA-GP-HOOP-001-FBA","0"
"B0767MM247","0","Amazon UK","EU-BIA-ROSE-HOOP-002-AMA","0"
"B0767MM247","0","Amazon UK","EU-BIA-ROSE-HOOP-002-FBA","0"
"B0767RVTH4","0","Amazon UK","EU-BIA-GP-HOOP-003-AMA","0"
"B0767RVTH4","0","Amazon UK","EU-BIA-GP-HOOP-003-FBA","0"
"B0767NK4M2","0","Amazon UK","EU-BIA-ROSE-HOOP-001-AMA","0"
"B0767NK4M2","0","Amazon UK","EU-BIA-ROSE-HOOP-001-FBA","0"
"B07ZC8BN6K","5","Amazon UK","EU-GL-9K-CHAIN-004-140-510-FBA","0"
"B07ZC7ZQMN","6","Amazon UK","EU-GL-9K-CHAIN-005-140-510-FBA","0"
"B07ZC76LN6","5","Amazon UK","EU-GL-9K-CHAIN-006-140-510-FBA","0"
"B00DKD0874","0","Amazon CA","US-BIA-S925-CHAIN-015-120-450-AMA","0"
"B00DKD0874","0","Amazon US","US-BIA-S925-CHAIN-015-120-450-AMA","0"
"B06Y5RYNJW","0","Amazon UK","EU-BIA-S925-CHAIN-056-080-550-AMA","0"
"B06Y5RYNJW","0","Amazon UK","EU-BIA-S925-CHAIN-056-080-550-FBA","0"
"B00JCW1XMQ","30","Amazon UK","EU-BIA-S925-CHAIN-020-200-190-FBA2","0"
"B00DKCY4CK","0","Amazon UK","BIA-S915-CHAIN-002-105-700-AMA","0"
"B00DKCZHX0","0","Amazon UK","BIA-S915-CHAIN-007-040-500-AMA","0"
"B00JCW2NES","0","Amazon UK","BIA-S915-CHAIN-008-035-360-AMA","0"
"B00DKCZKQY","0","Amazon UK","BIA-S915-CHAIN-008-035-450-AMA","0"
"B00DKCZLFE","0","Amazon UK","BIA-S915-CHAIN-008-035-500-AMA","0"
"B00DKCZMZ8","0","Amazon UK","BIA-S915-CHAIN-008-035-600-AMA","0"
"B00DKD02Z2","0","Amazon UK","BIA-S915-CHAIN-013-075-190-AMA","0"
"B00DKCY40C","0","Amazon UK","BIA-S915-CHAIN-021-080-180-AMA","0"
"B00D9BQEUC","0","Amazon UK","BIA-S925-CHAIN-001-040-400-AMA","0"
"B00D9BQK60","0","Amazon UK","BIA-S925-CHAIN-001-040-500-AMA","0"
"B00D9BQMG8","0","Amazon UK","BIA-S925-CHAIN-001-040-600-AMA","0"
"B00D9BQPME","0","Amazon UK","BIA-S925-CHAIN-001-040-700-AMA","0"
"B00D9BSYQY","0","Amazon UK","BIA-S925-CHAIN-001-060-450-AMA","0"
"B00D9BT59E","0","Amazon UK","BIA-S925-CHAIN-001-060-550-AMA","0"
"B00DKCZD8Y","0","Amazon UK","BIA-S925-CHAIN-006-035-400-AMA","0"
"B00DKD06DU","0","Amazon UK","BIA-S925-CHAIN-014-035-550-AMA","0"
"B00JCW1CDQ","0","Amazon UK","BIA-S925-CHAIN-015-120-360-AMA","0"
"B00DKD0964","0","Amazon UK","BIA-S925-CHAIN-015-120-550-AMA","0"
"B00JCW1GI2","0","Amazon UK","BIA-S925-CHAIN-015-120-700-AMA","0"
"B00DKD0PHC","0","Amazon UK","BIA-S925-CHAIN-020-200-500-AMA","0"
"B00DKD0R5W","0","Amazon UK","BIA-S925-CHAIN-020-200-600-AMA","0"
"B00DKD0OZU","0","Amazon UK","BIA-S925-CHAIN-020-200-450-AMA","0"
"B00DKCY150","0","Amazon UK","EU-BIA-S925-CHAIN-021-080-600-AMA","0"
"B00DKCZYVK","0","Amazon UK","EU-BIA-S925-CHAIN-036-140-500-AMA","0"
"B0164MQB5K","0","Amazon UK","EU-BIA-S925-CHAIN-040-660-500-AMA","0"
"B00CBTNF64","0","Amazon UK","KEN-HY2001AMA","0"
"B012HM9HTI","0","Amazon UK","DE-BIA-GP-CHAIN-012-100-360-AMA","0"
"B00D94BYVS","0","Amazon UK","DE-BIA-S925-CHAIN-001-030-500-AMA","0"
"B00D9BPVI8","0","Amazon UK","DE-BIA-S925-CHAIN-001-035-400-AMA","0"
"B00D9BQ3O4","0","Amazon UK","DE-BIA-S925-CHAIN-001-035-550-AMA","0"
"B00D9BQK60","0","Amazon UK","DE-BIA-S925-CHAIN-001-040-500-AMA","0"
"B00JCW1K38","0","Amazon UK","DE-BIA-S925-CHAIN-001-040-550-AMA","0"
"B00D9BTVZ2","0","Amazon UK","DE-BIA-S925-CHAIN-001-095-400-AMA","0"
"B00D9BTYCW","0","Amazon UK","DE-BIA-S925-CHAIN-001-095-450-AMA","0"
"B00D9BU0IY","0","Amazon UK","DE-BIA-S925-CHAIN-001-095-500-AMA","0"
"B00D9BU5P2","0","Amazon UK","DE-BIA-S925-CHAIN-001-095-600-AMA","0"
"B00DKCXZLG","0","Amazon UK","DE-BIA-S925-CHAIN-002-105-500-AMA","0"
"B00DKCYUEW","0","Amazon UK","DE-BIA-S925-CHAIN-004-040-360-AMA","0"
"B00DKCYVHI","0","Amazon UK","DE-BIA-S925-CHAIN-004-040-400-AMA","0"
"B00DKCYWN6","0","Amazon UK","DE-BIA-S925-CHAIN-004-040-450-AMA","0"
"B00DKCYY9S","0","Amazon UK","DE-BIA-S925-CHAIN-004-040-550-AMA","0"
"B00DKCYZOW","0","Amazon UK","DE-BIA-S925-CHAIN-004-040-600-AMA","0"
"B00JCW2KC8","0","Amazon UK","DE-BIA-S925-CHAIN-007-040-360-AMA","0"
"B00JCW2NES","0","Amazon UK","DE-BIA-S925-CHAIN-008-035-360-AMA","0"
"B00DKCZK7S","0","Amazon UK","DE-BIA-S925-CHAIN-008-035-400-AMA","0"
"B00DKCZMA8","0","Amazon UK","DE-BIA-S925-CHAIN-008-035-550-AMA","0"
"B00DKCZMZ8","0","Amazon UK","DE-BIA-S925-CHAIN-008-035-600-AMA","0"
"B00JCW2PM8","0","Amazon UK","DE-BIA-S925-CHAIN-008-035-700-AMA","0"
"B00DKCZO88","0","Amazon UK","DE-BIA-S925-CHAIN-009-140-400-AMA","0"
"B00DKCZPWS","0","Amazon UK","DE-BIA-S925-CHAIN-009-140-550-AMA","0"
"B00DKCZTBU","0","Amazon UK","DE-BIA-S925-CHAIN-010-060-500-AMA","0"
"B00DKCZW8K","0","Amazon UK","DE-BIA-S925-CHAIN-011-050-400-AMA","0"
"B012EOLHHE","0","Amazon UK","DE-BIA-S925-CHAIN-012-100-400-AMA","0"
"B00DKD06DU","0","Amazon UK","DE-BIA-S925-CHAIN-014-035-550-AMA","0"
"B00DKD0964","0","Amazon UK","DE-BIA-S925-CHAIN-015-120-550-AMA","0"
"B00DKD09X2","0","Amazon UK","DE-BIA-S925-CHAIN-015-120-600-AMA","0"
"B00DKD0EPA","0","Amazon UK","DE-BIA-S925-CHAIN-017-270-500-AMA","0"
"B00DKD0H3O","0","Amazon UK","DE-BIA-S925-CHAIN-018-120-500-AMA","0"
"B00DKD0HZM","0","Amazon UK","DE-BIA-S925-CHAIN-018-120-550-AMA","0"
"B00DKD0LXK","0","Amazon UK","DE-BIA-S925-CHAIN-019-110-500-AMA","0"
"B00DKCY7NQ","0","Amazon UK","DE-BIA-S925-CHAIN-021-080-200-AMA","0"
"B00DKCY150","0","Amazon UK","DE-BIA-S925-CHAIN-021-080-600-AMA","0"
"B00JCW27OE","0","Amazon UK","DE-BIA-S925-CHAIN-022-150-180-AMA","0"
"B00DKCYA38","0","Amazon UK","DE-BIA-S925-CHAIN-022-150-400-AMA","0"
"B00DKCYT0W","0","Amazon UK","DE-BIA-S925-CHAIN-024-120-600-AMA","0"
"B012EOJ9OW","0","Amazon UK","DE-BIA-S925-CHAIN-024-140-450-AMA","0"
"B00DKCZ3C0","0","Amazon UK","DE-BIA-S925-CHAIN-026-220-450-AMA","0"
"B00DKCZIS4","0","Amazon UK","DE-BIA-S925-CHAIN-029-500-190-AMA","0"
"B00DKCZKCS","0","Amazon UK","DE-BIA-S925-CHAIN-031-230-400-AMA","0"
"B00DKCZKSC","0","Amazon UK","DE-BIA-S925-CHAIN-031-230-450-AMA","0"
"B00DKCZLPY","0","Amazon UK","DE-BIA-S925-CHAIN-031-230-500-AMA","0"
"B0164MQEGQ","0","Amazon UK","DE-BIA-S925-CHAIN-038-140-400-AMA","0"
"B0164MQFVK","0","Amazon UK","DE-BIA-S925-CHAIN-038-140-500-AMA","0"
"B0164MQGSC","0","Amazon UK","DE-BIA-S925-CHAIN-038-140-550-AMA","0"
"B0164MQHEU","0","Amazon UK","DE-BIA-S925-CHAIN-038-140-600-AMA","0"
"B00D0TO3G0","0","Amazon UK","DE-BIA-S925-HOOP-001-AMA","0"
"B00NG1HUX0","0","Amazon UK","ES-BIA-GP-CHAIN-001-035-360-AMA","0"
"B00NG1HXZ0","0","Amazon UK","ES-BIA-GP-CHAIN-001-035-500-AMA","0"
"B00NG1HYWM","0","Amazon UK","ES-BIA-GP-CHAIN-001-035-550-AMA","0"
"B00NG1I0AC","0","Amazon UK","ES-BIA-GP-CHAIN-001-035-600-AMA","0"
"B012HM885M","0","Amazon UK","ES-BIA-GP-CHAIN-007-040-360-AMA","0"
"B012HM8DG6","0","Amazon UK","ES-BIA-GP-CHAIN-007-040-400-AMA","0"
"B012HM8JBA","0","Amazon UK","ES-BIA-GP-CHAIN-007-040-500-AMA","0"
"B012HM8M7Q","0","Amazon UK","ES-BIA-GP-CHAIN-007-040-550-AMA","0"
"B012HM8VWC","0","Amazon UK","ES-BIA-GP-CHAIN-008-030-360-AMA","0"
"B012HM9HTI","0","Amazon UK","ES-BIA-GP-CHAIN-012-100-360-AMA","0"
"B012HM9K3Q","0","Amazon UK","ES-BIA-GP-CHAIN-012-100-400-AMA","0"
"B012HM9MVQ","0","Amazon UK","ES-BIA-GP-CHAIN-012-100-450-AMA","0"
"B012HM9PMW","0","Amazon UK","ES-BIA-GP-CHAIN-012-100-500-AMA","0"
"B012HM9TFU","0","Amazon UK","ES-BIA-GP-CHAIN-012-100-550-AMA","0"
"B012HM9VVC","0","Amazon UK","ES-BIA-GP-CHAIN-012-100-600-AMA","0"
"B00D9BPSX6","0","Amazon UK","ES-BIA-S925-CHAIN-001-035-360-AMA","0"
"B00D9BPVI8","0","Amazon UK","ES-BIA-S925-CHAIN-001-035-400-AMA","0"
"B00D9BPYF8","0","Amazon UK","ES-BIA-S925-CHAIN-001-035-450-AMA","0"
"B00D9BQ3O4","0","Amazon UK","ES-BIA-S925-CHAIN-001-035-550-AMA","0"
"B00D9BT23I","0","Amazon UK","ES-BIA-S925-CHAIN-001-060-500-AMA","0"
"B00DKCXUA2","0","Amazon UK","ES-BIA-S925-CHAIN-002-105-360-AMA","0"
"B00DKCXVZG","0","Amazon UK","ES-BIA-S925-CHAIN-002-105-400-AMA","0"
"B00DKCXZLG","0","Amazon UK","ES-BIA-S925-CHAIN-002-105-500-AMA","0"
"B00DKCY11Y","0","Amazon UK","ES-BIA-S925-CHAIN-002-105-550-AMA","0"
"B00DKCY2PE","0","Amazon UK","ES-BIA-S925-CHAIN-002-105-600-AMA","0"
"B00DKCY74K","0","Amazon UK","ES-BIA-S925-CHAIN-002-120-400-AMA","0"
"B00DKCY8S0","0","Amazon UK","ES-BIA-S925-CHAIN-002-120-450-AMA","0"
"B00DKCY9XY","0","Amazon UK","ES-BIA-S925-CHAIN-002-120-500-AMA","0"
"B00DKCYB4Q","0","Amazon UK","ES-BIA-S925-CHAIN-002-120-550-AMA","0"
"B00DKCYCP4","0","Amazon UK","ES-BIA-S925-CHAIN-002-120-600-AMA","0"
"B00DKCYVHI","0","Amazon UK","ES-BIA-S925-CHAIN-004-040-400-AMA","0"
"B00DKCYWN6","0","Amazon UK","ES-BIA-S925-CHAIN-004-040-450-AMA","0"
"B00DKCZ5QE","0","Amazon UK","ES-BIA-S925-CHAIN-004-060-550-AMA","0"
"B00DKCZ8GQ","0","Amazon UK","ES-BIA-S925-CHAIN-005-060-450-AMA","0"
"B00DKCZ9GA","0","Amazon UK","ES-BIA-S925-CHAIN-005-060-500-AMA","0"
"B00DKCZAPA","0","Amazon UK","ES-BIA-S925-CHAIN-005-060-550-AMA","0"
"B00DKCZBE0","0","Amazon UK","ES-BIA-S925-CHAIN-005-060-600-AMA","0"
"B00JCW2KC8","0","Amazon UK","ES-BIA-S925-CHAIN-007-040-360-AMA","0"
"B00DKCZO88","0","Amazon UK","ES-BIA-S925-CHAIN-009-140-400-AMA","0"
"B00DKCZOUQ","0","Amazon UK","ES-BIA-S925-CHAIN-009-140-450-AMA","0"
"B00DKCZP82","0","Amazon UK","ES-BIA-S925-CHAIN-009-140-500-AMA","0"
"B00DKCZPWS","0","Amazon UK","ES-BIA-S925-CHAIN-009-140-550-AMA","0"
"B00DKCZSOS","0","Amazon UK","ES-BIA-S925-CHAIN-010-060-450-AMA","0"
"B00DKCZTBU","0","Amazon UK","ES-BIA-S925-CHAIN-010-060-500-AMA","0"
"B00DKCZU28","0","Amazon UK","ES-BIA-S925-CHAIN-010-060-550-AMA","0"
"B00DKCZW8K","0","Amazon UK","ES-BIA-S925-CHAIN-011-050-400-AMA","0"
"B00DKCZX0W","0","Amazon UK","ES-BIA-S925-CHAIN-011-050-450-AMA","0"
"B00DKCZY8I","0","Amazon UK","ES-BIA-S925-CHAIN-011-050-550-AMA","0"
"B00DKD0130","0","Amazon UK","ES-BIA-S925-CHAIN-012-150-500-AMA","0"
"B00DKD01SA","0","Amazon UK","ES-BIA-S925-CHAIN-012-150-550-AMA","0"
"B00DKD05RM","0","Amazon UK","ES-BIA-S925-CHAIN-014-035-500-AMA","0"
"B00DKD06DU","0","Amazon UK","ES-BIA-S925-CHAIN-014-035-550-AMA","0"
"B00DKD08U6","0","Amazon UK","ES-BIA-S925-CHAIN-015-120-500-AMA","0"
"B00DKD0964","0","Amazon UK","ES-BIA-S925-CHAIN-015-120-550-AMA","0"
"B00DKD0FRC","0","Amazon UK","ES-BIA-S925-CHAIN-018-120-400-AMA","0"
"B00DKD0GGC","0","Amazon UK","ES-BIA-S925-CHAIN-018-120-450-AMA","0"
"B00DKD0H3O","0","Amazon UK","ES-BIA-S925-CHAIN-018-120-500-AMA","0"
"B00DKD0J5A","0","Amazon UK","ES-BIA-S925-CHAIN-018-120-600-AMA","0"
"B00DKD0L5S","0","Amazon UK","ES-BIA-S925-CHAIN-019-110-450-AMA","0"
"B00DKD0NJ2","0","Amazon UK","ES-BIA-S925-CHAIN-019-110-600-AMA","0"
"B00JCW2820","0","Amazon UK","ES-BIA-S925-CHAIN-022-150-190-AMA","0"
"B00DKCYA38","0","Amazon UK","ES-BIA-S925-CHAIN-022-150-400-AMA","0"
"B00DKCYB8C","0","Amazon UK","ES-BIA-S925-CHAIN-022-150-450-AMA","0"
"B00DKCYORU","0","Amazon UK","ES-BIA-S925-CHAIN-024-120-400-AMA","0"
"B00DKCYT0W","0","Amazon UK","ES-BIA-S925-CHAIN-024-120-600-AMA","0"
"B00DKCYUK6","0","Amazon UK","ES-BIA-S925-CHAIN-025-170-400-AMA","0"
"B00DKCYW4U","0","Amazon UK","ES-BIA-S925-CHAIN-025-170-450-AMA","0"
"B00DKCYZMO","0","Amazon UK","ES-BIA-S925-CHAIN-025-170-600-AMA","0"
"B00DKCZ3C0","0","Amazon UK","ES-BIA-S925-CHAIN-026-220-450-AMA","0"
"B00DKCZ4B0","0","Amazon UK","ES-BIA-S925-CHAIN-026-220-500-AMA","0"
"B00DKCZ5AU","0","Amazon UK","ES-BIA-S925-CHAIN-026-220-550-AMA","0"
"B00DKCZH5S","0","Amazon UK","ES-BIA-S925-CHAIN-029-500-450-AMA","0"
"B00DKCZHZ8","0","Amazon UK","ES-BIA-S925-CHAIN-029-500-500-AMA","0"
"B012HM7CVS","0","Amazon UK","ES-BIA-S925-CHAIN-037-125-400-AMA","0"
"B012HM7F9C","0","Amazon UK","ES-BIA-S925-CHAIN-037-125-450-AMA","0"
"B012HM7HV8","0","Amazon UK","ES-BIA-S925-CHAIN-037-125-500-AMA","0"
"B0164MQEGQ","0","Amazon UK","ES-BIA-S925-CHAIN-038-140-400-AMA","0"
"B0164MQFVK","0","Amazon UK","ES-BIA-S925-CHAIN-038-140-500-AMA","0"
"B0164MQGSC","0","Amazon UK","ES-BIA-S925-CHAIN-038-140-550-AMA","0"
"B0164MQDCQ","0","Amazon UK","ES-BIA-S925-CHAIN-041-220-190-AMA","0"
"B00D0TO75M","0","Amazon UK","ES-BIA-S925-HOOP-005-AMA","0"
"B00NG1HW7Y","0","Amazon UK","EU-BIA-GP-CHAIN-001-035-400-AMA","0"
"B073G9849G","0","Amazon UK","EU-BIA-GP-CHAIN-001-060-550-AMA","0"
"B073G9849G","0","Amazon UK","EU-BIA-GP-CHAIN-001-060-550-FBA","0"
"B073GB47QL","0","Amazon UK","EU-BIA-GP-CHAIN-001-060-600-AMA","0"
"B073GB47QL","0","Amazon UK","EU-BIA-GP-CHAIN-001-060-600-FBA","0"
"B00NG1HYWM","0","Amazon UK","EU-BIA-GP-CHAIN-001-035-550-AMA","0"
"B00NG1I0AC","0","Amazon UK","EU-BIA-GP-CHAIN-001-035-600-AMA","0"
"B012HM8DG6","0","Amazon UK","EU-BIA-GP-CHAIN-007-040-400-AMA","0"
"B012HM9B0I","0","Amazon UK","EU-BIA-GP-CHAIN-008-030-600-AMA","0"
"B012HM8YJM","0","Amazon UK","EU-BIA-GP-CHAIN-008-030-400-AMA","0"
"B073G7SXDH","0","Amazon UK","EU-BIA-GP-CHAIN-012-150-500-AMA","0"
"B073G7SXDH","0","Amazon UK","EU-BIA-GP-CHAIN-012-150-500-FBA","0"
"B073GB1GJ5","0","Amazon UK","EU-BIA-GP-CHAIN-025-170-450-AMA","0"
"B073GB1GJ5","0","Amazon UK","EU-BIA-GP-CHAIN-025-170-450-FBA","0"
"B073GBF9NN","0","Amazon UK","EU-BIA-ROSE-CHAIN-004-040-360-AMA","0"
"B073GBF9NN","0","Amazon UK","EU-BIA-ROSE-CHAIN-004-040-360-FBA","0"
"B012HM9K3Q","0","Amazon UK","EU-BIA-GP-CHAIN-012-100-400-AMA","0"
"B073G9D1D3","0","Amazon UK","EU-BIA-ROSE-CHAIN-025-170-450-AMA","0"
"B073G9D1D3","0","Amazon UK","EU-BIA-ROSE-CHAIN-025-170-450-FBA","0"
"B073GBFHRB","0","Amazon UK","EU-BIA-ROSE-CHAIN-025-170-600-AMA","0"
"B073GBFHRB","0","Amazon UK","EU-BIA-ROSE-CHAIN-025-170-600-FBA","0"
"B073GBKSFP","0","Amazon UK","EU-BIA-ROSE-CHAIN-022-150-400-AMA","0"
"B073GBKSFP","0","Amazon UK","EU-BIA-ROSE-CHAIN-022-150-400-FBA","0"
"B073GB6MZH","0","Amazon UK","EU-BIA-ROSE-CHAIN-022-150-600-AMA","0"
"B073GB6MZH","0","Amazon UK","EU-BIA-ROSE-CHAIN-022-150-600-FBA","0"
"B073GDG63R","0","Amazon UK","EU-BIA-ROSE-CHAIN-038-140-450-AMA","0"
"B073GDG63R","0","Amazon UK","EU-BIA-ROSE-CHAIN-038-140-450-FBA","0"
"B00D9BQ3O4","0","Amazon UK","EU-BIA-S925-CHAIN-001-035-550-AMA","0"
"B00D9BQEUC","0","Amazon UK","EU-BIA-S925-CHAIN-001-040-400-AMA","0"
"B00JCW1K38","0","Amazon UK","EU-BIA-S925-CHAIN-001-040-550-AMA","0"
"B00D9BQMG8","0","Amazon UK","EU-BIA-S925-CHAIN-001-040-600-AMA","0"
"B00D9BTYCW","0","Amazon UK","EU-BIA-S925-CHAIN-001-095-450-AMA","0"
"B00D9BU0IY","0","Amazon UK","EU-BIA-S925-CHAIN-001-095-500-AMA","0"
"B00D9BU2WS","0","Amazon UK","EU-BIA-S925-CHAIN-001-095-550-AMA","0"
"B00DKCXY1C","0","Amazon UK","EU-BIA-S925-CHAIN-002-105-450-AMA","0"
"B00DKCXZLG","0","Amazon UK","EU-BIA-S925-CHAIN-002-105-500-AMA","0"
"B00DKCY11Y","0","Amazon UK","EU-BIA-S925-CHAIN-002-105-550-AMA","0"
"B00DKCY2PE","0","Amazon UK","EU-BIA-S925-CHAIN-002-105-600-AMA","0"
"B00DKCY4CK","0","Amazon UK","EU-BIA-S925-CHAIN-002-105-700-AMA","0"
"B00DKCY74K","0","Amazon UK","EU-BIA-S925-CHAIN-002-120-400-AMA","0"
"B00DKCY9XY","0","Amazon UK","EU-BIA-S925-CHAIN-002-120-500-AMA","0"
"B00DKCYB4Q","0","Amazon UK","EU-BIA-S925-CHAIN-002-120-550-AMA","0"
"B00DKCYCP4","0","Amazon UK","EU-BIA-S925-CHAIN-002-120-600-AMA","0"
"B00DKCYNNA","0","Amazon UK","EU-BIA-S925-CHAIN-003-095-400-AMA","0"
"B00DKCYUEW","0","Amazon UK","EU-BIA-S925-CHAIN-004-040-360-AMA","0"
"B00D9BSXLA","0","Amazon UK","EU-BIA-S925-CHAIN-001-060-400-AMA","0"
"B00D9BT7E2","0","Amazon UK","EU-BIA-S925-CHAIN-001-060-600-AMA","0"
"B00DKCYY9S","0","Amazon UK","EU-BIA-S925-CHAIN-004-040-550-AMA","0"
"B00DKCZ2AI","0","Amazon UK","EU-BIA-S925-CHAIN-004-060-400-AMA","0"
"B00DKCZ3I4","0","Amazon UK","EU-BIA-S925-CHAIN-004-060-450-AMA","0"
"B00DKCZ4J2","0","Amazon UK","EU-BIA-S925-CHAIN-004-060-500-AMA","0"
"B00DKCZ5QE","0","Amazon UK","EU-BIA-S925-CHAIN-004-060-550-AMA","0"
"B00DKCZ6ZY","0","Amazon UK","EU-BIA-S925-CHAIN-004-060-600-AMA","0"
"B00DKCZ9GA","0","Amazon UK","EU-BIA-S925-CHAIN-005-060-500-AMA","0"
"B00DKCZAPA","0","Amazon UK","EU-BIA-S925-CHAIN-005-060-550-AMA","0"
"B00DKCZBE0","0","Amazon UK","EU-BIA-S925-CHAIN-005-060-600-AMA","0"
"B00DKCZD8Y","0","Amazon UK","EU-BIA-S925-CHAIN-006-035-400-AMA","0"
"B00DKCZGBS","0","Amazon UK","EU-BIA-S925-CHAIN-007-040-400-AMA","0"
"B01N136MRL","0","Amazon UK","EU-BIA-S925-CHAIN-008-025-255-AMA","0"
"B01N136MRL","0","Amazon UK","EU-BIA-S925-CHAIN-008-025-255-FBA","0"
"B01N5RK8I7","0","Amazon UK","EU-BIA-S925-CHAIN-008-025-400-AMA","0"
"B01N5RK8I7","0","Amazon UK","EU-BIA-S925-CHAIN-008-025-400-FBA","0"
"B01N9TYWTH","0","Amazon UK","EU-BIA-S925-CHAIN-008-025-600-AMA","0"
"B01N9TYWTH","0","Amazon UK","EU-BIA-S925-CHAIN-008-025-600-FBA","0"
"B00DKCZINY","0","Amazon UK","EU-BIA-S925-CHAIN-007-040-550-AMA","0"
"B00DKCZJ1A","0","Amazon UK","EU-BIA-S925-CHAIN-007-040-600-AMA","0"
"B00DKCZK7S","0","Amazon UK","EU-BIA-S925-CHAIN-008-035-400-AMA","0"
"B00DKCZMZ8","0","Amazon UK","EU-BIA-S925-CHAIN-008-035-600-AMA","0"
"B00DKCZP82","0","Amazon UK","EU-BIA-S925-CHAIN-009-140-500-AMA","0"
"B00DKCZPWS","0","Amazon UK","EU-BIA-S925-CHAIN-009-140-550-AMA","0"
"B00DKCZQLS","0","Amazon UK","EU-BIA-S925-CHAIN-009-140-600-AMA","0"
"B01N6T6QVZ","0","Amazon UK","EU-BIA-S925-CHAIN-010-040-550-AMA","0"
"B01N6T6QVZ","0","Amazon UK","EU-BIA-S925-CHAIN-010-040-550-FBA","0"
"B00DKCZTBU","0","Amazon UK","EU-BIA-S925-CHAIN-010-060-500-AMA","0"
"B00DKCZUSC","0","Amazon UK","EU-BIA-S925-CHAIN-010-060-600-AMA","0"
"B00DKCZXOI","0","Amazon UK","EU-BIA-S925-CHAIN-011-050-500-AMA","0"
"B00DKCZY8I","0","Amazon UK","EU-BIA-S925-CHAIN-011-050-550-AMA","0"
